employee_id,salary_amount,salary_date
aed3a240-c13b-48dd-923e-aec77325bdcc,4037.480,2024-01-06
5ee42290-a30e-4519-a817-f4a8505efff4,3941.740,2024-05-08
edcc1f22-bef4-4d7b-925d-06ce275f20d7,9715.850,2024-02-10
c0826f2e-8048-4a3a-92da-7287bcd62ce0,5826.040,2024-01-10
01ddd908-90c6-4c6b-986e-3b86daab92a1,2527.920,2024-06-03
0f75c47e-1f24-4eb2-ac84-7b325762ac0d,9792.350,2024-01-05
fda0af23-196a-4d55-8f1d-276b9f1889ec,9926.810,2024-03-12
239ca3df-1a10-48f0-9b67-689fb0f93e3f,6900.370,2024-02-12
813d7642-f1b9-4446-958e-7c2f68c3f909,2511.780,2024-04-17
d2efe195-6268-410c-8685-87a51b9c62f0,5828.790,2024-02-10
34aa9b20-0149-4fd9-a9ed-7bb60172fe89,9693.810,2024-06-23
6cc55533-9006-48f8-81e0-cd0293a93a95,5034.710,2024-01-28
a74982a7-093c-4b66-8651-b42458f58a2b,4188.530,2024-01-15
a224f763-7d75-4df2-8248-72d7bb0d13e8,6083.420,2024-05-03
9b5c31a4-fe4f-4bbd-bad8-1cd5f37c0940,9075.900,2024-04-28
ffcb5be6-c40f-4cb1-b30b-b1a2936c3ba4,7305.760,2024-01-01
01516319-ae6a-464d-9827-aeb85df0c4df,4552.820,2024-05-20
93e69697-a8a2-4ec2-9415-89222ff5f360,8470.300,2024-04-03
f07d4b4a-3549-4ec7-86f4-f29ac7ca8473,9633.570,2024-03-20
f2f6fb4a-ce14-46d0-8149-8691d99bb5da,7644.100,2024-03-03
66fea853-f097-4550-831f-b1650726ed2a,3853.910,2024-03-11
98100ece-10cd-4a38-8778-c257d17d8cdd,3352.120,2024-06-26
eb6a3b22-0890-4745-bbef-b5197fd076a7,1975.930,2024-03-16
bde6a8df-ee5a-48c4-8a74-dea18cf2e16a,8035.730,2024-06-30
a4e2a74b-6abb-47e9-864c-fbdb2b7f8e1d,2959.910,2024-03-28
9a66f0f0-c573-49cb-b536-dc12aad8820c,7239.500,2024-06-06
ce01b408-c140-4ac0-a0ed-0014bf930ce9,1629.410,2024-02-16
60b0fbdd-0a1c-41cd-a22e-afff483b1799,5956.320,2024-06-23
4ca55d72-63ed-49df-88d6-96c39b742614,4547.720,2024-06-28
bf754d48-2b1d-4e8b-9e46-471f8a543269,2056.610,2024-05-28
143e2412-4385-4aed-bc2e-db4aa3e61e38,5807.730,2024-04-14
cbd07971-da21-4de6-9392-7771f4dad7c3,8948.730,2024-04-20
001e3adb-cd5d-44e2-90b9-339b7d6f4290,9927.560,2024-07-10
737c470d-f25a-4974-8e79-50cea9b8ee1d,7388.620,2024-02-02
9456a59f-cd37-4268-8dd6-781efd33305f,1480.840,2024-06-09
ca79fa53-be55-4ea5-b0e6-ca55a2eda085,5131.660,2024-07-23
3d1a6f5b-d77d-4076-b5eb-bb88f492a849,1476.200,2024-02-07
aaf7df8c-92f4-4c13-8c10-471c573296d3,4096.580,2024-03-10
c7e7632d-12eb-4757-9b2a-3ac5e9da0544,3284.860,2024-02-19
6dd8fcdd-1a8f-41fd-9b8d-521ee56d210f,1202.230,2024-04-28
5e1980ac-d903-44d6-b501-9ef95fa16863,1636.820,2024-07-19
d2ed2b58-2a11-4ce3-958e-9d3caceeedf7,5603.030,2024-04-22
1ff9894b-6286-47ec-97cb-3c4afee8b7b4,1200.260,2024-02-29
a160d081-7935-499d-be8f-4b59561107af,6187.800,2024-02-03
5d542f12-28cd-408d-a531-023efb689c78,2817.150,2024-04-30
d5f9b68a-8b20-492a-a9fa-c02b042c78ee,8846.760,2024-04-29
30aa2d47-b1e3-49db-9888-0a69bb622257,4874.960,2024-02-14
a06e4aa8-e9f7-4394-8a4c-4cb60a0ad878,2651.830,2024-06-23
2048a44a-1da2-4533-a56e-ee1c67d27b9d,4774.980,2024-07-03
e7cf248d-d0ff-4179-829b-be69108af06b,5076.130,2024-03-04
b5a2c421-966c-49ac-b8c4-41c09277e863,5843.670,2024-05-20
999f9936-c424-4eba-a17c-6bbc6c2ad427,3378.390,2024-06-04
402652fb-bab5-439e-b9af-1a1c8f30106a,6107.530,2024-01-25
ec314353-1c8a-4f43-9717-45eacf2b000b,8164.480,2024-01-17
87297546-46aa-4176-9c3d-399431348a27,6749.270,2024-06-10
f5863518-6b2a-4024-9424-c76d04aadd85,8655.120,2024-07-09
09a3aa55-2901-44bd-a2af-ce787e809a3b,4059.660,2024-04-19
30cc961d-5e73-4094-a6a8-4839583d4e35,7923.010,2024-05-13
2a55d45f-1f82-4884-8c7d-6ad322498b97,3359.970,2024-06-11
76354c25-30b0-438b-bf6e-808d94b8512d,1868.300,2024-06-11
8cc86121-b6c1-4e07-99b0-e12ef89081b3,5129.620,2024-01-22
72de2111-e8b1-4fa0-b677-63ab9f3712bf,9747.120,2024-06-23
c5fcc1bc-494f-459b-9538-76d9982fc8f5,9586.020,2024-04-03
afb38bdd-4754-4134-9f8a-65a52d68047d,7830.850,2024-05-22
599a081c-ed41-4457-a734-8d125bc0d0b2,4436.130,2024-06-17
0d0246d8-feee-4481-9e3c-b43a44e0ad10,3709.060,2024-06-07
3730be6a-7eaa-4828-a850-a636861cf035,1269.300,2024-03-22
61c3b28c-536f-47b7-b1f3-730dce525f19,3736.060,2024-03-21
346d34a6-4d96-4223-85f4-076141626b72,7629.700,2024-06-19
8a51a8a0-3f35-4c35-a35a-6517d72aeb0a,9622.850,2024-04-26
83facb92-4ea6-4f02-bf79-ee9bfd1dd9a9,5045.960,2024-07-04
609e96c8-9c11-4308-9e8a-9d122a5617f1,4281.210,2024-01-25
241cb84c-d5c7-4be4-9a26-5266ee58db2c,1311.790,2024-06-20
be71c1a6-a224-49b2-931b-debef1f3e224,7295.380,2024-03-30
201e7515-4391-44fe-9aae-5e4383f9b01f,9059.130,2024-04-14
443eda45-8841-469e-aa01-bcb655056b6b,1862.830,2024-02-17
fa40614e-4910-4ed1-aadb-d106a614bcf3,7151.890,2024-04-11
e9ab08bc-dc22-4976-ad62-8c235a048bcd,7131.790,2024-02-16
151ce4b7-68b3-44ec-8db6-98f8e99c7952,6538.620,2024-06-10
845f408d-3541-4013-b189-adb9cb1dd75f,5146.700,2024-06-30
e11ed8eb-fce7-443d-8c2d-2b09277cc348,9648.730,2024-07-05
08b66c0d-1ed4-4c76-9950-6d7f0d36d7e5,3144.940,2024-01-09
e7e805a1-3d6f-43d8-a1eb-70147f1ed87a,8191.020,2024-05-15
b574a3f4-e2e1-41e1-8fd5-1b5eea4d85e9,5030.510,2024-07-20
c6716fd7-91b3-46bb-98d9-e7aa7eeb74e4,7125.790,2024-04-15
3b00a7bb-25a4-4b68-a80a-9424295b65d2,9072.580,2024-04-20
ae615e85-a3cf-4846-b5e4-1b1eda3d3dfa,4232.830,2024-01-15
f503b563-9b44-4c1b-84b4-c42cf69b5b09,7945.240,2024-06-26
a712e0d6-2269-4628-8961-17372e5e6579,6471.370,2024-04-25
61f34237-0042-4153-8a45-426732ce2e00,1334.050,2024-05-15
6f8bd240-255f-4bff-9aba-ff27ba7361e7,6280.880,2024-07-05
68f35cf4-904e-40e7-bb88-e02b1c1f3b54,1698.120,2024-01-23
5ecf9b54-35c3-4e87-9688-b098231c2827,2867.810,2024-05-06
e56df994-b77b-49fa-aacc-72069d23bfb4,7762.970,2024-01-13
250e7d31-fa6a-4e72-b65e-0365579c5d20,4418.280,2024-02-23
e754da5d-f8ab-47e6-9bd1-184b81ad3d31,2635.190,2024-03-06
18f93520-18da-41d9-9348-ea1c02472fd9,1855.130,2024-04-17
66ab6d79-a062-496f-8046-01561b59041c,3666.810,2024-03-29
dea7ba6d-a694-4e27-85c6-893e6ae0ef17,5816.940,2024-02-17
dcbfe996-d44c-4546-972b-bd8df3aa876c,2908.470,2024-06-11
a1b9550f-4dca-46b0-9ea2-8725255abce8,1851.980,2024-06-09
fc29cc9f-7c09-411f-b050-67a6fd524253,2198.880,2024-04-18
e5c9bb6b-bb47-41dc-8d1c-b91ce09fb1e9,5088.940,2024-01-26
a686f860-f4f6-422f-ab84-4e51a4af361e,8799.240,2024-06-26
fc5ae541-9830-448a-af27-a2791a7414f4,6905.650,2024-03-09
73c6057c-1436-4e18-a1fc-29db590e8251,9143.880,2024-05-26
1cd15da7-3722-43fd-b68c-2f1ad1def909,3117.390,2024-02-29
fc9ce42e-1604-4a58-aca7-73470a3f751d,2430.710,2024-03-13
463c6745-ec0c-4997-8f85-cb263fb21674,3126.730,2024-04-27
96da349d-505b-4571-b313-90e9ea607561,3915.310,2024-01-26
2d229531-2ccd-4924-bafb-ee9afe7bd717,3985.870,2024-02-21
0af214e4-4bb8-4bab-978b-f346d80ebd24,7158.800,2024-01-24
8a27ebb4-0432-4fb4-8642-ef4495f9b091,3161.870,2024-02-12
a41f6632-ea48-4309-b037-26b7356e28da,7606.930,2024-02-10
d0552f60-871a-4157-9d62-ee157a5bc7fa,1604.370,2024-02-05
02f7f2fa-c732-4a9f-a1b0-df27757b55b8,5156.460,2024-01-10
88596c37-2c79-41b1-b071-60c2aada33e7,7078.270,2024-02-23
451e4968-9f5e-40a4-bf2c-22cd0af47d70,3013.890,2024-05-08
c28c0554-6fc4-4804-9269-d0cbfe608c01,1631.850,2024-01-13
c57b0330-211d-4494-81e7-2665b5f1450c,8033.850,2024-02-03
1998f049-ae29-4f4a-bc38-9db9e1e20c01,5232.560,2024-03-05
94451711-bc79-4cbf-a103-1aa9a0f31e78,1726.690,2024-06-04
9c919b6e-9f89-4b4b-b2e2-c7b22fcd6ab3,2295.660,2024-03-14
490118f0-c88e-48da-8cda-dc3adacca588,9055.450,2024-02-27
f0a40349-56a4-4458-a79c-70cd0e3296df,7278.930,2024-07-07
e8d6c229-a8be-44fc-bbaa-06b30178de25,9181.100,2024-04-24
823ac895-64d5-410a-af06-04a80f87a320,5971.180,2024-06-03
26e716a8-6590-4984-b24c-38927c5bc63a,7572.040,2024-03-07
cd3f9104-8c03-4dd0-a907-b7330112475b,4051.070,2024-01-08
ad4df244-1e89-4c1e-9b74-6cfc85ebd91b,2978.520,2024-04-06
6f42cc36-519b-4cc6-ba39-373825b07f05,6632.570,2024-03-02
67bf0d0e-08d2-4495-a72f-1ceb06e7e773,8984.140,2024-02-29
5633e432-18ca-4df1-bdd6-68a04e00c294,3461.730,2024-07-16
e6cd5bd5-1f30-4878-b841-d9a88b01dcfe,3608.610,2024-01-19
5a4d4a05-96c9-4091-9221-4e48148a95e2,9477.510,2024-04-01
d871f552-f69f-4007-91f7-76a60e0283d5,7122.310,2024-06-23
12d58efe-80ce-4f3b-83c7-f162b882c383,8704.980,2024-03-20
f07ad4c3-fe2f-4907-8fa6-c67c3f1bed42,6742.660,2024-06-15
e464fa78-1ca7-4f41-bd9a-391062e56263,6842.960,2024-03-27
0e31106c-12ef-45ac-9903-8c7037d093d8,9907.000,2024-02-18
3be672b6-8d8d-4128-b1c5-fd0677ac856e,8724.980,2024-07-07
dcb964c6-0459-4d69-acdf-957f3ed7f5a0,1729.370,2024-02-13
abae09b3-43e8-4d7c-8ed6-1acbbb5ddf0f,8304.620,2024-04-24
bcf123de-78b0-4bf0-bf1a-cc510f6f0e2b,9510.970,2024-04-15
1d1e003a-6e87-4da9-96e7-9c9ccb987aa6,5636.030,2024-03-31
482f4dd3-a870-4780-84a1-3c0412c11a81,8214.000,2024-03-15
0f348bdc-b366-4331-8b10-588332878ffb,5533.290,2024-03-24
d769f8ce-95b8-4c81-8814-cbd849dc201d,8995.060,2024-04-06
825a089e-3d91-4466-be40-df3cbdfdbbfe,7046.310,2024-05-13
eb9f955b-fe7e-4302-9b1f-3344cfda56fb,9442.410,2024-05-20
91569b19-d5b3-4912-9e6f-f5d8448e4b76,6311.430,2024-07-19
d32ced7b-a682-4c25-8557-687ae8f4cd7d,8906.730,2024-01-11
083f8db3-1e80-43aa-acec-3e279c824eca,8195.140,2024-02-02
a0498f45-8f49-4d1c-b651-3271720f8811,6198.780,2024-04-14
33eef520-4da2-40ca-9e31-b3c3889ca130,3973.900,2024-05-28
8c94c64e-f515-4a34-a1a2-3164e585b492,1520.740,2024-06-09
082a728a-2420-4dbf-809b-c1473d039500,9884.480,2024-03-16
33400a4a-6b07-4d14-a7aa-04a23fb6ad70,4164.720,2024-07-01
f1356692-075e-46d0-93bb-d9a781582260,9481.070,2024-03-28
a5da881c-e90a-4c79-a7d5-0f1b71a8f0d9,3313.100,2024-03-22
ac24134c-f4cd-4b62-8340-809994d06ff7,5123.240,2024-04-12
32a64f2d-24bf-46bb-834b-3d444d45ab52,7383.380,2024-04-20
b989d3bb-0332-437f-8e58-0a1d78f41b13,8706.090,2024-03-23
b53ea69b-3f0b-4265-ac6d-1c61ea1d0f6a,2452.720,2024-03-30
beac694b-8b98-4be6-8789-4479cc006edc,9698.990,2024-02-02
77e6a080-2e9b-4f28-aec9-bc7b77098812,2089.230,2024-03-03
592fe16d-14b0-46da-9268-af2be5a0ad76,7217.490,2024-03-09
b7eaf4ba-746a-435c-aa26-34be4fece1f5,5152.100,2024-04-17
2554158e-6d92-41f2-995e-180678f8e359,6661.940,2024-03-23
2dd31f5d-483b-493e-8b0a-088ec6fb0530,7568.200,2024-03-27
28fe3f7a-cb85-4802-a225-d389dbbbd76d,4189.290,2024-01-03
06c3a30e-2fa7-4417-a3ba-acd3e0d6de9c,9871.650,2024-04-07
1a409640-180c-47db-88ab-ff5eeb476ea5,4917.820,2024-04-05
8af3cf4f-4a5f-41ef-b261-401b301fd24a,7543.960,2024-04-06
637c0616-bd22-4440-9378-ba7e4caacae0,5664.380,2024-06-27
20347726-4ca6-4e59-a6e8-59d07f318d4e,1152.850,2024-03-13
f93c8043-27b8-43a7-a801-65f7f1864530,7146.000,2024-07-21
745de6c1-8b8e-4145-973f-2178d5654c03,3297.770,2024-01-15
295712d0-1504-42f6-9772-4d26e79ae25e,8381.240,2024-02-18
3e32d9de-81aa-46ac-8114-2f875a905fef,6301.670,2024-02-15
83779762-0286-46ad-8f61-4c4b6bcf8e00,2407.850,2024-01-05
67366c2b-764b-4008-9aad-23c26f3cccf3,7914.030,2024-06-23
424cbd32-30ed-4d4d-8ddd-e11044cf3add,9241.390,2024-06-21
c5a2388c-9f9a-492b-906d-b7ce8e18aa8d,9328.180,2024-04-05
7e8f1cf5-3511-475c-a429-6f71b14cc821,1987.840,2024-06-26
a4b23a05-981f-414a-a37a-eaf1f1eeb408,5443.880,2024-04-17
127025a2-d443-4685-8768-0d6c4696d551,6809.650,2024-02-20
90f0905d-eb46-40e8-a3d0-8451c4c6a501,7231.360,2024-02-13
74c5bdf7-7577-41e5-a122-c8705f5220fa,3589.650,2024-01-21
57eb3da9-f7cd-4605-8327-bc24f59422be,4974.170,2024-05-25
45a21858-1296-4ed6-aaf9-2bea2bd99d04,8885.150,2024-03-11
6211588c-3170-480c-af78-4fb63968065c,1602.540,2024-01-27
31e61947-ae57-43d1-ac21-e726a593212d,5091.920,2024-07-23
91899bf6-cf1a-4984-bcc6-d88bb1d30a05,1136.240,2024-04-01
c17f7268-d99c-4761-ad9d-51e15434a206,7078.330,2024-05-14
90763af0-8813-4899-a452-74db3e4a110a,2541.440,2024-04-27
621a84ef-d7db-47e3-b50a-ca4244ecdcb4,6102.200,2024-05-04
d059bb07-ce51-4fab-bdce-d36f52f4f020,2293.720,2024-07-01
e3a67932-2852-4c20-aac6-4c838d7290d7,9865.840,2024-06-23
e7ae469d-1a63-4361-b533-ec7a60d17f7c,3007.540,2024-06-12
abe9b90e-efae-4207-b45e-1f8992dd0e6c,7490.990,2024-06-29
88f02df2-65e6-4ed1-b62c-9e9fd4f80f70,5056.700,2024-03-14
e94a31c5-9768-404d-a4b2-1eb67004b3ee,5918.560,2024-06-22
c9164c4f-7b57-43c4-b63f-a18903aa0d86,1692.340,2024-07-07
5a018e0a-bbb5-4156-bfa5-f2d16a47c20a,5153.560,2024-06-08
5644b4c2-794e-479d-b1eb-0aa1772f552e,6060.060,2024-03-27
d82bb09d-09c7-4321-808c-339dfbfdd095,8722.670,2024-06-16
98f82b53-a048-4ae0-b812-86d786cb06e6,4420.070,2024-03-01
ebe14c34-437a-4b68-af52-a781ce25c474,4691.960,2024-03-03
ffae26fd-8c91-47f2-8ed4-e97c90f73a89,3383.760,2024-07-14
ba2339d9-ba34-4893-8ba2-c8929030f13d,2808.840,2024-04-29
7dea23f2-1739-42d7-8064-7028399b37ac,1031.140,2024-04-23
e3c54704-f4fb-4d8d-a8bc-4b86aeb328a7,9206.720,2024-04-23
84fe26e4-238e-40f6-be6b-209f4a4aefc4,1364.080,2024-02-13
5406c27a-64b8-4f6d-8d53-e057678a95b2,1310.930,2024-07-13
2c11edf4-3585-41af-9995-afcb9c233a3a,4034.520,2024-02-02
a7e2bf98-4cfa-4a07-a353-cc481d0f86ce,5893.340,2024-05-21
477bd1e8-74fc-4086-9e63-abd565dbf866,5558.400,2024-06-25
7c2b7ed6-ce2e-4881-af3c-c832b9a9f2f0,6302.310,2024-07-07
951125e8-5188-429f-b17f-e726dd132eb2,4339.610,2024-06-19
0aec4a34-e4e4-4f04-8570-18f05cfc19bd,7245.750,2024-06-28
dce31af1-67a1-41bc-bcfc-219494c05cc4,4092.310,2024-02-11
87c58f23-8228-4cf0-97f9-9c5c580f152f,6618.230,2024-01-18
d4c4c2be-1e53-489c-8544-f5368f34c632,1659.660,2024-04-06
dcbf2fa0-2f5d-412f-99f8-0ad4718ad901,8251.990,2024-06-25
efaa1a59-d6d0-4db3-89ea-339b57f326d8,5306.590,2024-07-04
2a14fb95-87be-4e71-b8b7-98240aeec70c,6744.280,2024-06-03
987524bf-21f9-4029-8f53-23a4c422523d,4597.120,2024-02-07
a3ad4d7f-8083-4ec9-960c-0cd45f2ef213,7913.730,2024-02-09
4a2bd3d1-f550-46fa-8854-74911bb304d1,2659.590,2024-06-17
ba6c52f0-e853-40b8-bb7c-5b486c7df00d,6275.240,2024-03-26
265d4508-0d3d-41e7-969c-f077b66003d3,4231.770,2024-05-27
48608c0d-5c3e-4190-8864-ebe9ad900c95,8124.760,2024-04-13
24e9afaa-bcb7-44a9-9388-d07a9b1f3801,6558.930,2024-06-01
6338ec93-8e7c-4bb1-9c66-d61dd651052e,3602.820,2024-05-04
ba873688-f364-4d03-aef6-b4b9d4fef63c,4724.100,2024-02-05
6b7545ba-ec86-46d5-b38c-037233c0ce89,8674.350,2024-03-23
edc9ab1c-bd8a-4efe-a2c1-296466e06a09,5788.100,2024-07-11
0ec564e2-6f98-4a20-acaf-eeee12f0ff63,7863.970,2024-04-21
db20f7cb-0267-43b8-b70d-0a07e3b277e2,8292.360,2024-05-23
9735ac8b-646d-4d4f-abaa-5f266a0e4524,6073.790,2024-02-02
329f668a-fa9a-4785-bcf8-b1e64c169c3e,8299.120,2024-02-08
49714041-4bf4-4188-81bb-90fb8ee12297,4178.190,2024-03-09
55a181f8-9cfc-481b-b1fd-dbaa3b6c42b8,4728.360,2024-04-07
a7186582-bc25-4336-abcd-9a73526dc35b,3710.330,2024-04-28
bf6599e6-ebf0-4132-adef-aa14990d9d65,3546.290,2024-01-09
09ca5ee8-9b84-4062-90c5-aaa7d9c7a513,1663.400,2024-02-03
03b6a2e5-e6cb-4328-96a9-4b7afc1d7d3c,8029.630,2024-01-07
1bb310d8-a3ea-4fd3-b2b0-192af27f5557,7885.110,2024-04-17
551a0430-4f85-4200-a03d-cd99d06de84d,9796.420,2024-02-08
ff3ae0ec-33dd-44ff-9955-b77bc6125fa8,2618.820,2024-05-03
f5053590-2477-4a37-acb4-a1ea76f89818,1377.740,2024-07-22
94784455-5d72-42cd-a462-25d47cf924eb,6767.560,2024-01-11
c22ff06f-d23a-44ab-85a3-35223e133775,3395.430,2024-02-26
24260766-c5d5-4437-9c63-79b770bac387,3082.510,2024-02-26
a695069c-1ee8-4933-87df-4a3f636a7778,8177.300,2024-06-02
9fd67231-ee30-4384-ac04-980764c5e6bb,5797.150,2024-03-01
be9854cb-1721-465f-8d8f-24a2db5043f8,5294.060,2024-07-19
7540b6e2-93d4-4d25-9803-96c8373eea8d,5694.700,2024-07-17
d843cee4-dc2e-481d-9e7d-01761917e309,9224.090,2024-06-25
6bd9a2b8-7bb7-44c8-879e-b23f24435fea,2477.280,2024-03-02
071d3cac-3527-4f90-b36c-a44f8a556985,7562.620,2024-06-30
d7cf2953-1756-480f-bd71-2884399cd255,9627.800,2024-03-01
dca965c5-117e-47ca-9ec1-d0d268178d91,5245.220,2024-07-16
94b8f0ee-9396-4035-98cf-1e68f1c85dbe,8687.290,2024-04-14
9bc32c02-1c11-4578-9f9e-eeba5a0044f8,2504.880,2024-07-08
b7c14d6d-a0a5-4c8b-ac86-ef492fff1870,9052.850,2024-02-17
e5b7c991-4ddb-480f-975d-0d0d6fa36bdf,1130.150,2024-01-08
d9868e07-c96c-4a62-969e-94adc0e3d463,1950.700,2024-04-19
979a39dc-0086-43bb-9d43-308bee87ae77,3467.990,2024-06-19
5a105da7-2df7-47f0-a3b5-6dc3cfe851f2,2648.350,2024-01-10
8e847683-0878-4544-8adb-dbd596b67208,9317.270,2024-03-18
ec774762-1f81-4ef7-8d02-55cb8ff2c58f,1885.590,2024-03-04
db3c0f56-c306-416d-ac9e-144aec3b2397,9458.500,2024-03-04
c58a2e45-d043-4303-a4b5-e2f363226bbd,2104.880,2024-02-06
f20d9d60-85ca-47ba-be91-77dfcfb6b2d6,9673.060,2024-04-01
90bf8878-9286-4596-8fb8-33b8e5b923fc,4913.040,2024-01-25
ae4e1e27-fcc4-417a-99bc-2ba95ce42714,5827.450,2024-02-21
418fb396-429b-43d6-9960-ace43366dce2,8377.370,2024-05-17
95d14271-9da3-40d0-87a9-e1482e2bf436,9839.640,2024-04-08
2f0827dc-20ea-45d1-ae4e-dd2e911159fc,7810.890,2024-01-06
ae6fd254-e5fa-4b4a-a320-c21a1399bc5b,1905.370,2024-06-19
eb9abbbb-f6c3-4cc7-8b06-c7ad14249d7c,8657.830,2024-04-13
8a68aaa2-c6f3-4e9d-b8c1-1accdfe56a6b,6758.150,2024-02-23
cf578107-d692-4166-931a-8df708a510a6,4825.220,2024-05-03
43f16b6c-0dbc-4258-8fc9-eb196e0ececf,7037.690,2024-06-07
2d17a6a9-1fc2-4428-adc2-c5dbc4582112,5697.360,2024-04-18
c41c05f2-8cd1-4f22-91bf-0571ec6f59ff,7550.040,2024-07-16
35a55c75-61c5-4efd-8441-e523ae55933a,5350.680,2024-06-07
68996ce2-02a0-47bc-9fb0-74103584be6f,5783.830,2024-01-21
88714b1f-98d9-4372-8b07-e5958145c676,2689.350,2024-06-10
e732b65c-1b84-4eb5-b0bf-f7fd52ca981f,2715.460,2024-05-01
99a44bb5-4763-4298-b5d0-f6b508c8438a,3288.880,2024-04-17
a2db7d70-1c3a-44cb-94da-08360beefc1e,4710.360,2024-05-10
4d76e086-af72-4475-9a9a-4914d20020fc,7557.730,2024-05-30
6a83f8d7-2d1e-4965-88f5-0e5c75a8ff7f,1360.410,2024-01-18
fdb02282-a29e-45b9-bbc7-13569a5b0d6e,5748.960,2024-02-01
93f63c18-0092-4f73-a774-4aa4a9ce704d,3194.400,2024-04-10
3e498e49-d0b4-4567-8df1-3a24c30de963,7383.960,2024-05-05
ec987bbc-b353-49d0-8dba-4ff8e5f21b1a,8603.890,2024-05-26
08d04096-f89c-4609-a87d-ed1dc02e9f30,5214.410,2024-07-13
abb86174-4484-44ba-a603-c2eae4486a2b,7049.210,2024-05-24
401b7712-78ac-404e-b4bc-c0029bc60cd8,1022.670,2024-01-22
b7ff22ff-1c1b-4746-b6c0-84539f1977c5,7850.470,2024-04-24
cf764cbf-e4f3-4249-aa8a-067dffc8d37d,9172.890,2024-06-24
fd35a182-7461-46ac-8330-680412c3b46f,6399.010,2024-06-17
140daa67-5f91-46ea-92f9-9a748f034ce6,5834.630,2024-02-22
11995f85-b0f7-4ee0-9268-47af62fd70b7,5199.540,2024-04-28
8547cef1-edb2-414a-8201-1aa695a83272,9825.250,2024-05-05
aa22480b-ae9a-47a5-a035-e7e51b6db5e9,7843.970,2024-01-26
b40c9e1b-3b6c-42b3-8811-597cf92d2b65,1876.840,2024-04-25
3aaff6a1-972e-4c77-8e58-da5a1d4838d4,3032.960,2024-06-12
10f0f52c-180d-4647-bb48-0c294b7ef166,8900.660,2024-07-05
f3203b67-ffb3-42b3-86c3-f6504971aca8,2698.110,2024-06-01
1c76871c-38fe-426b-8ac9-a5a012ce7ad9,1619.040,2024-07-03
015e42a7-155a-49e8-8c52-a19de22c9dd1,6658.750,2024-03-19
96281c26-67d3-4e38-81c7-e2389b3b2938,7913.360,2024-06-08
cf9edb39-9922-4a21-b1d4-1e4030e79ae8,8195.560,2024-05-03
3264c8a1-db1c-4c64-8b43-450b87c58c22,3188.170,2024-01-09
8cf01bba-1a6d-4366-a5d4-f0ce4a779119,6534.460,2024-05-17
fa1a676e-71d1-46de-bcb2-68b8d03dad8e,2362.190,2024-01-29
73acf2df-fb73-4140-b1aa-de97c779eed5,6776.190,2024-04-03
8008a54c-fb74-4331-9dfd-a9cc3bd618a9,1121.460,2024-02-02
533fb007-8c18-4cd2-987e-92272ac48e19,1820.930,2024-05-07
aa673640-a30f-4408-8de2-804470f4dc35,3533.810,2024-02-28
07a69c06-311b-4772-87f8-81fbc108e8c8,6744.680,2024-02-10
a4cc975e-f60b-4868-b736-1046fb84b0f7,1941.860,2024-06-20
6143ad97-ac3b-49c3-94cf-4ef76da9ae72,9082.550,2024-03-17
fee2e08d-54bb-40db-815d-7f7465af658d,4858.500,2024-01-13
0cf8808e-45d7-49ed-af92-646e58015b3b,6147.710,2024-06-28
d633e2cb-65ac-47f9-b356-13969a5f8d03,9368.120,2024-07-20
6cb5a014-92ce-4779-bbf8-0a0d5400399c,2058.520,2024-02-23
32e0bd32-e7fa-45d3-81a0-8e312b95d624,2225.560,2024-05-22
f17c0205-63fd-4117-bd67-0103691b55fb,6179.750,2024-02-08
977ec419-4e1e-4d07-8a66-fccac06488cb,1709.360,2024-02-29
b7a58ba5-2d5f-47b5-85d5-79bcb3fb1f96,2985.330,2024-03-18
5924df62-03bc-453e-8eef-61ee362a2bd1,9330.690,2024-02-18
1ba3ffd5-6f08-4198-bfa1-6ad07d74803b,2550.190,2024-01-18
9f550795-6a29-4b12-9eac-0696e1e9cfee,2015.740,2024-04-22
14116435-35ec-43ac-bdc1-3d2299142f8b,6586.760,2024-05-18
247e96d9-374b-4885-af84-62bd90f608ff,1160.480,2024-05-02
5320bd71-5bcb-497f-abc9-c38481a969f7,1645.890,2024-02-03
8736b083-5a01-411d-8494-3977fd5c5fbd,7773.530,2024-06-26
e0d920b4-6e08-46d8-a465-953eeaeb70ad,7209.810,2024-07-06
bc34dc19-4f08-4727-af9e-1a45f9576f3e,5153.480,2024-07-03
8c551131-9b22-412c-b814-82164b6fd0a8,6181.320,2024-01-24
67ff5504-3275-4a8d-8384-fc9d175c7e91,5645.470,2024-04-16
d42df662-7cd2-4d1a-9cd2-d90025c164ed,1860.110,2024-07-01
890d309a-260b-4961-aaf6-b6fbc99897e2,5509.730,2024-06-03
0bc5d0bf-b4f3-4cfb-be3f-43de2843a841,1387.020,2024-04-15
1a135fdd-351e-4a65-9f78-e9a065ee5319,4588.500,2024-05-15
4cda4a6a-8146-465a-b9af-a204a50daa2f,8505.130,2024-07-14
908db2e9-093f-4c07-9b39-04df6d3e199e,3251.830,2024-06-04
bad4bbda-d8d1-4aa7-8b78-8a86adee0d5a,5037.540,2024-05-12
e339e111-4264-485f-8747-7ade3d394195,8808.290,2024-05-21
d38b16f8-dcce-405a-966d-b5bfbebb35cd,2185.320,2024-06-22
60fa8240-b878-44f1-bc6c-eda404a2c8b9,2386.130,2024-03-05
